LotArea,OverallQual,OverallCond,YearBuilt,GrLivArea,FullBath,HalfBath,GarageCars,Neighborhood,KitchenQual,SalePrice,BathsTotal,Age
5082.23147426212,8,5,1950,2041.5726063303673,3,1,0,Suburbs,Fa,455752.9488671308,3.5,74
8157.361666862591,4,5,1979,580.7406883639646,3,0,2,Suburbs,Gd,349490.0944671555,3.0,45
5922.983060998586,10,9,1973,1949.0586620611737,1,0,0,Rural,TA,461631.87298852764,1.0,51
5654.7454001183605,5,3,1963,1316.1077367144724,2,1,2,LuxuryEstate,Gd,716922.3360514042,2.5,61
7767.319874973345,4,6,1985,1851.2666569669277,2,0,2,LuxuryEstate,Gd,856913.4415449632,2.0,39
7304.64575682684,1,1,2018,833.7758260527171,2,1,2,Rural,Ex,342146.4028808786,2.5,6
2847.2156860315013,8,10,1973,2085.5838163530734,1,1,2,Downtown,Gd,647254.5660253444,1.5,51
8953.080699451792,1,5,2009,767.5126269475555,2,1,1,Suburbs,Ex,413946.0654198689,2.5,15
8760.182708294902,5,8,2004,1165.772544573411,2,1,2,LuxuryEstate,Fa,658778.6603203401,2.5,20
4748.874596980941,6,5,1973,1000.9526861154824,2,0,0,Rural,Fa,246258.6729516704,2.0,51
6791.607066874818,6,9,1973,622.8575735887505,2,0,0,Downtown,TA,368752.43680425925,2.0,51
6988.060372565477,5,6,2003,1547.263783794234,1,0,0,Downtown,Fa,427926.89363486454,1.0,21
6521.347531647814,3,8,1975,2403.0445589184806,3,1,0,Suburbs,Ex,610060.9072939162,3.5,49
4899.38969230916,5,10,2015,2833.4526111600044,3,1,1,Suburbs,Gd,616295.5416882866,3.5,9
4656.753264123897,8,8,1987,1548.577893543124,2,1,3,Rural,Gd,427474.96186692105,2.5,37
5948.891858017109,2,3,2014,2058.3406375337613,2,0,3,Rural,Fa,311159.5570511354,2.0,10
8345.45803851873,6,7,2000,1616.0473189642687,2,0,2,Downtown,Ex,742687.3258389551,2.0,24
7087.200309188865,9,7,1984,1749.4415973841064,1,1,2,Downtown,Gd,713613.8931895967,1.5,40
5258.771335827788,8,10,1992,1328.9256744363806,2,0,0,LuxuryEstate,Fa,731593.5575349149,2.0,32
7543.39742129669,8,6,1978,1597.538462711301,1,0,0,Downtown,Ex,704750.4232150537,1.0,46
1000.0,8,7,1986,1768.7393523032142,2,0,3,Rural,Ex,473792.5532477306,2.0,38
8297.531400744207,7,2,2007,1210.7701355618342,2,0,3,Suburbs,Gd,532900.3083028975,2.0,17
2520.572442443801,8,9,2003,1461.252850053506,3,1,0,Rural,TA,370509.0676110882,3.5,21
5275.118117193736,6,10,1988,1470.784940501256,2,0,2,LuxuryEstate,TA,728569.0528758594,2.0,36
3760.6602107477124,2,10,1991,1913.2016586652624,1,1,1,LuxuryEstate,Ex,875379.7184138579,1.5,33
3410.6370485581883,2,1,1977,966.9839141861597,3,0,1,Suburbs,Ex,318727.1791074522,3.0,47
8321.653574757038,8,1,1978,1474.2288956961743,1,1,3,Rural,Fa,366426.08129365026,1.5,46
5064.597597376217,1,3,1992,2456.002734526349,3,1,3,LuxuryEstate,Ex,1078581.9829378051,3.5,32
6693.007763461432,6,3,1952,2082.0300762929687,1,0,3,Rural,Fa,358571.5917197266,1.0,72
5906.158842241632,6,1,1959,2174.5895244443527,3,1,1,LuxuryEstate,Fa,727301.2816661872,3.5,65
6954.081654446243,4,7,2008,1512.2159200890171,1,1,1,Suburbs,Fa,377881.18073548266,1.5,16
6153.643782120511,10,4,1963,1660.4987818430116,1,0,0,LuxuryEstate,Ex,1186119.2922526598,1.0,61
3434.0155516228606,3,10,1996,2001.1180833514627,2,1,2,Rural,Ex,417457.9910086551,2.5,28
7992.53363889428,3,2,1991,2280.127764765465,3,0,3,Rural,Fa,358623.3743925076,3.0,33
5012.486833677375,1,10,1981,524.1985435585567,3,1,0,LuxuryEstate,Gd,488916.5577145626,3.5,43
2886.836202680498,3,5,1981,842.2793464750772,2,0,1,Downtown,Ex,379082.2127653104,2.0,43
5143.7696780681745,4,6,1991,2154.722050701324,1,0,0,Suburbs,TA,391594.1473474427,1.0,33
9001.519581268622,5,9,1981,1361.5553221155983,1,0,1,Suburbs,Gd,438329.89812892844,1.0,43
7700.443484226986,3,4,1975,1164.1396053709614,3,0,2,LuxuryEstate,TA,602006.2526098668,3.0,49
5302.695731184282,6,2,1950,872.919506502198,1,0,1,LuxuryEstate,Ex,662981.6627673849,1.0,74
5301.4845913631425,5,5,2005,1222.4916492279453,3,1,0,Downtown,Gd,566062.2333872711,3.5,19
5356.729897565235,3,3,1951,798.8153582880876,3,1,2,Suburbs,Ex,336773.2259540139,3.5,73
10153.495967121682,6,2,1979,2545.547136366238,1,0,1,Downtown,Ex,854575.9461954264,1.0,45
6763.870904463107,6,1,2020,1488.7819740097132,1,1,3,Suburbs,Gd,493199.5817158864,1.5,4
6860.083294382139,8,10,2001,1471.0247291186413,1,1,1,LuxuryEstate,Ex,1132686.638598247,1.5,23
8060.566908063684,2,2,1958,1794.038337583916,2,1,2,Suburbs,Gd,433297.5669348557,2.5,66
6477.578318053027,1,6,1971,1981.1725846332847,3,0,0,Suburbs,Ex,521640.08884067537,3.0,53
5481.915708358594,4,8,1983,1972.9440782773197,1,0,2,Suburbs,Fa,361497.1318839306,1.0,41
5607.300301830043,7,3,1998,2036.8109719537858,2,1,0,Downtown,TA,630482.6130315119,2.5,26
5856.797481171872,10,9,1950,1184.5772246045717,1,0,1,Downtown,Fa,481261.02176224644,1.0,74
5925.555526980317,3,9,2022,1351.0665975215693,3,0,1,Suburbs,Ex,516705.28780053934,3.0,2
7455.25908727396,3,2,2002,1884.5158277211376,2,1,2,Rural,Ex,461469.8792349997,2.5,22
6103.891771614599,5,8,1989,1236.30546918019,3,0,3,Downtown,Ex,605725.002430309,3.0,35
7465.280154431159,5,10,1994,1497.4466839863876,1,0,1,LuxuryEstate,Fa,639686.4562079972,1.0,30
5838.566839782836,10,5,2017,1699.3818822124072,1,0,3,LuxuryEstate,Ex,1390438.0944733901,1.0,7
6157.2703806321815,3,4,1958,1892.592541155188,1,0,3,Suburbs,Gd,402572.7328514363,1.0,66
2003.5986309357845,9,10,1971,611.1595188148993,2,0,2,LuxuryEstate,TA,713291.9680526566,2.0,53
7832.655349404963,4,5,1967,1857.3728249444725,2,1,1,Downtown,Ex,623707.1106700645,2.5,57
6692.976951795986,3,4,1992,1383.1379710741373,2,0,3,Rural,Ex,415921.7986531971,2.0,32
7996.020219719305,2,8,1988,1853.7288554321906,2,0,1,Rural,TA,341395.6664553055,2.0,36
1000.0,10,4,2022,1888.4658461774143,1,1,0,Rural,TA,434000.02500410774,1.5,2
10176.749409561455,9,10,1955,2303.957530559579,1,1,3,LuxuryEstate,TA,1070189.6637957855,1.5,69
5720.820743689653,4,6,1997,2176.7268238106017,1,0,2,Suburbs,Fa,382327.6944283257,1.0,27
8216.365633475034,3,2,1956,2173.2858313051483,2,1,2,LuxuryEstate,Fa,685418.0819493994,2.5,68
3920.188145748938,7,5,2018,2221.835159583119,2,0,3,Suburbs,Ex,666136.1910016164,2.0,6
7225.547810125139,8,6,1965,1645.689492407973,1,1,1,Rural,TA,350190.2333576532,1.5,59
3893.1688736526876,2,5,1950,1516.09254351842,1,0,0,Downtown,Ex,385374.34091058257,1.0,74
4752.46207860839,7,2,1986,1936.4085415891673,2,1,0,LuxuryEstate,Ex,1106044.7114348558,2.5,38
9828.062707733572,5,7,1986,1866.040475716511,3,0,2,Downtown,Ex,775809.3403001839,3.0,38
5618.635198473306,5,4,2013,1345.46688163087,1,1,2,Rural,Fa,300647.27088373975,1.5,11
6434.865746359445,3,8,2011,1702.411704404134,1,0,1,Suburbs,TA,404366.46693484683,1.0,13
7740.135461377508,5,7,2021,1482.451766607703,1,0,2,Downtown,Ex,682167.941254974,1.0,3
6991.363775945209,2,7,2010,1073.033545769972,2,0,1,LuxuryEstate,Fa,577935.1342276306,2.0,14
6300.837810287153,4,9,1982,2145.230370688175,1,1,3,Downtown,Gd,576546.2149119948,1.5,42
6729.92200493245,6,1,2015,1527.5996212650446,1,1,0,Downtown,Gd,566511.5135794352,1.5,9
10806.831170476551,1,10,1979,2524.3541288494253,1,0,3,LuxuryEstate,Ex,1165059.8920963993,1.0,45
5884.762405932829,10,6,1969,687.2538649000836,1,0,2,Suburbs,Ex,538520.7290770152,1.0,55
6402.198093429935,4,6,2009,1221.6106135783168,1,0,0,LuxuryEstate,TA,683261.2540486869,1.0,15
8101.308792015224,6,6,2023,1516.3194183454357,3,0,0,Rural,TA,381087.3390593084,3.0,1
8211.051865915968,9,6,1973,2068.690548814457,3,1,3,Suburbs,Ex,791913.2346142988,3.5,51
8374.06061112076,2,10,1953,1699.7346863010926,1,1,1,Downtown,Fa,402828.7613541206,1.5,71
7277.460444058369,7,7,1986,1655.2363770903758,1,1,0,LuxuryEstate,Ex,1061466.9932903182,1.5,38
3713.990174539033,6,10,1953,936.3681037229264,1,0,1,Rural,TA,229382.93008207556,1.0,71
9266.863064602192,2,6,1967,921.5293013852644,1,0,3,LuxuryEstate,TA,556681.3981741479,1.0,57
3707.309213962624,8,1,2015,1661.2523301449523,2,1,3,Suburbs,Fa,430445.5220197498,2.5,9
6605.2709304780665,7,3,1997,817.9470030908208,2,1,1,Rural,Ex,393791.9904414178,2.5,27
4491.448299961285,5,2,1982,1234.0611248553357,2,1,3,Downtown,TA,449928.91890535486,2.5,42
5871.723306814015,5,6,2007,1750.4586645429288,3,1,0,Suburbs,Ex,585769.8861600207,3.5,17
6657.524820606961,7,8,2022,1008.837863861612,1,0,3,Rural,TA,373590.5426738664,1.0,2
6642.714430900546,9,3,1977,2302.6779811809033,2,0,3,Suburbs,Gd,654504.4155053389,2.0,47
6843.841508470569,9,10,1984,2111.968172118945,1,0,0,Downtown,Gd,692492.776362895,1.0,40
9227.422538117295,9,8,1959,714.2900008308499,1,1,1,Rural,Gd,389593.4470240606,1.5,65
6907.068603027959,6,8,2014,1033.8143784090064,3,0,3,LuxuryEstate,TA,816135.6098917647,3.0,10
5511.686729418702,10,5,1991,500.0,3,1,1,LuxuryEstate,Fa,760924.2164737076,3.5,33
7928.174336576714,6,8,1958,1108.7043187259333,2,1,0,Downtown,Gd,470808.19789748604,2.5,66
8378.94097784928,3,6,2009,1883.1942382861998,2,1,1,Rural,TA,378574.7879232218,2.5,15
3544.784369726015,1,5,1964,1293.0525288625715,3,1,1,Downtown,Ex,526053.0402304513,3.5,60
7194.800139699716,7,9,2006,1730.3986218079838,3,1,2,Downtown,Gd,693307.0262114996,3.5,18
7402.3454846217965,4,7,2018,738.8328408591279,1,0,2,Suburbs,Fa,276531.3311940152,1.0,6
5404.872993280016,1,8,1971,1898.9876272909528,1,0,3,LuxuryEstate,Fa,581109.2371212277,1.0,53
8751.413626623238,8,1,2013,1222.445386035825,2,0,2,Downtown,Fa,553868.8888654811,2.0,11
5699.888825934947,6,2,1990,1506.0848411414527,2,1,2,Suburbs,Ex,521193.497867582,2.5,34
6251.152906943084,6,8,2020,1453.5627493034735,3,0,2,Downtown,Ex,734821.8357378952,3.0,4
5653.85635143226,2,9,2005,864.225739553858,2,1,1,Downtown,Fa,337504.7614736027,2.5,19
6031.158095162935,1,4,1972,923.4578341301088,1,0,1,Downtown,Fa,304652.3883100645,1.0,52
3807.4498262095963,2,10,1974,1983.897234501713,3,1,2,LuxuryEstate,Fa,663615.936294959,3.5,50
3119.8982348114114,4,10,1955,1699.4960787508478,1,1,0,Rural,Ex,342966.22966716223,1.5,69
9189.010126449944,2,9,1983,2025.0245207767134,3,0,2,LuxuryEstate,Ex,1021194.9946103892,3.0,41
4306.077303363344,1,4,2012,1662.3291177512592,3,1,0,Suburbs,TA,393714.74736971786,3.5,12
4017.2153010873853,7,10,1958,1571.4953174046082,1,0,1,Rural,Gd,351433.35030237946,1.0,66
1693.2197727925704,8,10,2009,636.9946906666167,2,0,0,Suburbs,Ex,463540.05437453056,2.0,15
4722.076504620995,6,10,1998,1364.816651619415,2,0,1,Downtown,Fa,395994.1821018938,2.0,26
3353.8204131850034,4,9,2000,1486.307839798128,2,1,0,Rural,Gd,295693.2313545221,2.5,24
9284.030320272737,6,7,2009,2476.553599136287,2,1,1,Suburbs,Ex,717657.9066605817,2.5,15
8019.634178685268,3,2,2019,1843.4783160493387,1,1,1,Downtown,Gd,530658.1400870164,1.5,5
4623.699309644552,8,9,1986,2268.0305908547643,3,1,2,Suburbs,TA,561481.749153626,3.5,38
10504.871610688617,10,4,1980,1798.7688529473642,1,0,3,Suburbs,Ex,779546.8393932539,1.0,44
7963.530973983188,2,8,1990,1144.3483865252604,2,1,3,LuxuryEstate,Fa,637439.752000998,2.5,34
5350.337232982755,5,7,2011,1558.5621080749256,2,0,1,Downtown,Fa,443592.9109995475,2.0,13
1001.1885702528534,1,7,2007,1618.1118231321166,1,0,2,LuxuryEstate,TA,600656.5855456516,1.0,17
10581.885145181484,6,8,1963,1030.4222151146591,3,1,3,Rural,TA,310906.87787676015,3.5,61
3220.855066472808,2,1,1985,1307.8063117035394,1,1,3,Downtown,TA,357185.22648200096,1.5,39
2709.2025060862165,4,5,1985,1397.116503161414,1,0,2,LuxuryEstate,TA,580284.5731992928,1.0,39
8045.14086401928,6,2,1957,2302.8099162825592,1,1,2,LuxuryEstate,TA,847155.2415110545,1.5,67
10879.504812678546,10,2,1975,500.0,3,0,3,Rural,Ex,521742.8363557621,3.0,49
8768.545637021036,8,1,1985,2102.9092103580215,1,1,3,Suburbs,Ex,725560.2725029455,1.5,39
7127.81824010472,8,5,1997,1031.6023825203085,1,1,0,Suburbs,Gd,459454.103009488,1.5,27
7189.508683330572,6,2,1977,813.960406365193,2,0,0,Suburbs,TA,370393.4989305319,2.0,47
7706.831117560616,4,4,2017,2089.971065019232,1,0,1,Rural,Fa,340251.62643645133,1.0,7
7517.85717957353,8,3,2011,1865.9490346171906,2,0,3,LuxuryEstate,Fa,920473.2411759022,2.0,13
6562.382847938752,8,3,2000,2127.259351190595,2,1,2,Downtown,TA,686212.8118050378,2.5,24
6208.402207903752,10,2,1991,1900.3509737727884,2,1,2,Rural,TA,491547.82311179535,2.5,33
5874.813744200956,1,6,1978,2529.922500868701,3,1,3,Suburbs,TA,473082.6478513823,3.5,46
4492.070822266647,4,2,1959,1779.3619184722427,2,0,1,Suburbs,TA,348441.9726403138,2.0,65
5438.649846266452,4,8,1988,1421.7613119384207,1,0,2,Downtown,TA,430011.4767781734,1.0,36
2614.086371609229,7,8,1950,1671.4631886606712,1,1,3,Rural,Fa,307742.85043742426,1.5,74
5803.3207464105,7,5,1988,2121.7345641729817,2,0,3,Suburbs,Gd,593102.0940382712,2.0,36
4022.817785698165,8,10,1970,1110.3123373699416,2,1,1,Rural,TA,314599.55976141244,2.5,54
3792.821365568458,5,7,2014,1174.0557087343095,1,0,3,LuxuryEstate,TA,677457.6860457702,1.0,10
6359.788302306957,7,4,1964,1345.5199927010462,2,1,2,Rural,TA,329828.21257374604,2.5,60
8784.004572689199,8,1,1953,500.0,3,1,0,LuxuryEstate,Ex,864933.1179896321,3.5,71
7836.633212004626,9,2,2009,1569.0392042087735,2,1,1,Downtown,Fa,586981.4051131136,2.5,15
2858.998792753646,3,10,2010,556.9356480244869,3,0,3,LuxuryEstate,Fa,469866.4526444513,3.0,14
4020.743726859325,3,10,1969,1526.5296564663095,3,0,1,LuxuryEstate,Gd,699750.1991631376,3.0,55
7881.542375976432,4,4,1959,1932.6448780676249,3,1,3,Downtown,Ex,696173.0849905666,3.5,65
4035.025212923381,5,1,1983,1261.561769678082,2,1,0,Suburbs,Ex,438214.007997201,2.5,41
5550.733700005951,10,8,1997,2338.5579350934354,3,1,1,Downtown,Ex,985622.1280095096,3.5,27
7100.104198049104,1,9,1982,769.7495502907561,3,1,3,Rural,Gd,272313.9992157641,3.5,42
4063.3110902727294,7,4,2010,2095.6303408159165,2,1,0,Downtown,Gd,648832.6133044064,2.5,14
6210.75101229192,9,10,1959,1837.5685282034603,3,1,2,Rural,Gd,460257.7696812054,3.5,65
3331.949010163591,8,3,2003,641.9833758446555,2,0,3,Suburbs,Ex,507456.4842260031,2.0,21
4797.264712097573,5,2,2014,2855.3971495202663,1,0,0,Rural,Fa,361145.25488800864,1.0,10
6639.563868285074,4,5,1950,1468.127357248017,3,0,0,Downtown,Ex,536224.9811808093,3.0,74
2814.0125329366615,7,3,1954,1061.2579889221843,2,0,1,Downtown,Gd,435081.0801688709,2.0,70
6880.949475920798,5,10,1964,796.4564026079915,1,1,3,Suburbs,Ex,393576.5883695564,1.5,60
5960.724402146638,7,7,1977,1389.990986170163,3,1,2,Downtown,TA,528553.5755165154,3.5,47
7104.979908834295,1,6,1972,1436.2965638050202,3,1,3,Suburbs,Ex,484730.77776471514,3.5,52
6447.828268129323,1,1,1966,1551.3227642698323,2,0,0,Suburbs,Ex,437229.71546389395,2.0,58
8728.280859947688,10,8,1962,1351.10192188802,1,0,2,Downtown,Fa,570398.824307256,1.0,62
6250.4490052958145,3,2,1963,1816.6126550575468,2,1,0,LuxuryEstate,Fa,571849.8204067663,2.5,61
5141.188917749494,2,5,1960,1306.1850836683768,3,0,1,Rural,Fa,229401.98141679654,3.0,64
6244.595006064567,2,9,1977,532.5179413797645,3,0,3,LuxuryEstate,TA,538506.917343955,3.0,47
7086.596058072776,7,8,1991,1425.3192521751794,3,1,0,Suburbs,Fa,429092.22667020146,3.5,33
6097.720140651409,10,2,2010,500.0,3,1,0,Rural,TA,388532.2917339237,3.5,14
6081.183382407765,2,9,2013,1676.8853154456947,1,1,3,LuxuryEstate,Gd,814432.5269395679,1.5,11
4596.01662438649,4,5,1980,1010.3498848586823,1,0,2,Downtown,Fa,349013.84793668444,1.0,44
4674.198164898104,2,10,2022,1581.6801774579003,2,1,0,LuxuryEstate,Ex,898801.9344641176,2.5,2
3194.789456400613,6,6,1959,2157.0374907623022,2,1,3,Rural,Ex,475852.917008199,2.5,65
9499.153486373878,8,3,1957,1025.625652366,2,1,1,Rural,TA,364616.12447207276,2.5,67
3512.2735292174298,10,3,1970,2030.6281292560589,3,0,1,Rural,Fa,384940.57279152056,3.0,54
4614.189604408186,4,10,2008,1283.3052166569234,2,0,3,Rural,Ex,364606.0093713596,2.0,16
4563.185468861605,5,8,1999,2376.5974010327927,1,1,0,LuxuryEstate,Gd,906599.3307008293,1.5,25
7789.848753888882,4,10,2018,1317.4236934008934,2,1,3,Downtown,Fa,465385.73962230724,2.5,6
5410.100643415944,3,10,2019,1079.7535072466544,2,0,3,Downtown,Gd,469702.5903793838,2.0,5
8495.484145347467,5,2,1979,1843.6192251976443,1,0,0,Rural,Ex,447406.4879287229,1.0,45
4653.018751512263,9,2,1966,1282.105135188182,1,1,2,Downtown,Fa,441982.68538763135,1.5,58
6557.988324447604,8,5,1969,1079.2752429354957,3,0,2,LuxuryEstate,TA,777717.8884472902,3.0,55
4329.305893480485,8,6,1997,1261.0800746481045,1,1,1,Downtown,Ex,657046.5526858475,1.5,27
10290.298255546777,8,2,2022,1477.6967339084993,1,1,2,Suburbs,Gd,563113.8858389603,1.5,2
3624.8031619409744,8,5,1951,2171.090065622427,2,0,3,Downtown,Fa,564340.2213815707,2.0,73
6619.641420454055,7,7,1986,532.9561272702115,1,1,0,Rural,Gd,260568.95832650785,1.5,38
7267.553761864197,8,10,1950,1511.5403294752102,3,1,1,Downtown,Gd,604448.2320011815,3.5,74
6827.5981949029965,8,10,1953,1812.4517973270215,2,0,2,Downtown,TA,600784.9891741811,2.0,71
5629.424682244584,8,8,2003,1596.7242874958981,3,1,3,Downtown,TA,650080.9175550174,3.5,21
5740.358600533148,10,7,1974,2154.932584716767,1,0,1,Downtown,Ex,875455.5834544378,1.0,50
6087.622943958219,7,8,1952,1462.8273351207379,3,1,0,Suburbs,TA,424808.7471368687,3.5,72
5705.995996743023,1,9,1958,1407.7242789070274,3,1,2,LuxuryEstate,TA,603993.9877178038,3.5,66
7927.75823358982,4,5,2023,1796.1647735066717,1,0,3,Rural,Ex,526510.5333162574,1.0,1
10421.046003182702,4,5,1983,1549.6569074756749,1,0,0,Rural,Ex,415422.00513193646,1.0,41
4885.016429984333,5,10,1992,1304.7956308597645,2,0,3,Downtown,Ex,599849.5383005083,2.0,32
3260.3940408418443,10,4,2023,1758.0720197931898,2,0,3,LuxuryEstate,Ex,1371452.0340449172,2.0,1
5823.435903297491,6,9,1971,1173.7358533916774,2,0,3,Downtown,Gd,490817.61923211697,2.0,53
11159.418675308636,4,5,2019,1194.4114239903365,1,0,0,Suburbs,Gd,422973.48015796894,1.0,5
4392.650864060539,2,2,1951,1236.0029891171932,3,1,1,LuxuryEstate,Ex,700234.7059506783,3.5,73
9278.233610888135,6,10,2015,2176.5345800832038,3,0,3,LuxuryEstate,Ex,1351559.1565345814,3.0,9
9355.401628152882,8,8,1981,500.0,2,1,1,LuxuryEstate,Fa,661822.4488555713,2.5,43
4892.823516584011,8,7,1965,1697.7994173814711,2,0,1,LuxuryEstate,Fa,767722.198584077,2.0,59
7137.966158370551,7,8,1950,1517.1359071001111,1,1,2,Downtown,Fa,401131.42963306466,1.5,74
9256.793246257075,6,3,2021,659.5647703809399,3,1,2,Suburbs,TA,448601.88479467225,3.5,3
5241.744518025026,2,4,1997,1654.8633895680011,2,0,1,LuxuryEstate,Gd,723617.4308270266,2.0,27
5592.8392797952765,7,5,1999,1737.875995915766,1,1,2,Rural,Gd,421611.0407355948,1.5,25
4836.638172102713,5,6,1962,1794.8196156787,2,1,2,Rural,Fa,269882.742733041,2.5,62
3970.4865386142665,6,1,1964,500.0,1,1,1,Suburbs,Fa,215481.890878558,1.5,60
4701.444909867986,10,4,2002,2183.1947059272193,3,0,0,Rural,Gd,550390.7671246934,3.0,22
3552.119466475487,8,10,1993,1131.1316476575796,1,0,2,Downtown,TA,539253.1873232448,1.0,31
6068.1669365184525,8,5,1957,1843.283873376588,2,1,2,Downtown,Fa,546577.1274953688,2.5,67
4460.053537882716,3,7,2023,1870.5368903411431,2,0,0,Suburbs,Ex,553310.9501651947,2.0,1
6467.571823581496,7,5,1995,1061.6514571903535,3,0,0,LuxuryEstate,Fa,662532.1742016291,3.0,29
2888.208707592745,1,1,2018,1830.2299761757752,3,1,0,Rural,Gd,324512.39003857184,3.5,6
6661.760464428914,1,7,1968,1307.253379543821,2,1,1,Rural,Gd,262325.69045525085,2.5,56
7667.05792321785,7,8,1987,500.0,2,0,0,Suburbs,Fa,301338.0468150269,2.0,37
2012.5287148570892,10,7,1960,2083.8709627638896,2,0,1,Suburbs,Fa,437755.49641905335,2.0,64
6748.113139695144,9,4,1992,1112.4775184918801,3,0,3,Rural,Ex,515619.651718153,3.0,32
8455.337984946585,7,8,1969,1072.7532686309728,2,1,3,LuxuryEstate,Ex,989912.1105862008,2.5,55
3580.717962617589,10,5,1969,1298.4670659816388,3,0,0,Suburbs,TA,478646.7227364429,3.0,55
9345.144773675407,5,10,1970,1636.118362663694,2,0,0,Downtown,TA,497110.94299869396,2.0,54
6838.038018732091,8,9,2006,1471.3647945889488,1,0,3,Rural,Ex,526226.5514045767,1.0,18
4589.9762884831825,2,10,1999,1774.0334623535853,1,1,1,Suburbs,TA,365004.60167133115,1.5,25
5888.461844684588,9,5,2023,830.2553167356706,2,1,1,Suburbs,TA,462781.28839355777,2.5,1
7116.653825043445,6,1,1975,1128.8068147846327,1,1,0,Suburbs,Fa,277125.32489069755,1.5,49
6152.010782824823,9,9,1979,1442.001463839233,3,0,0,Rural,Ex,504562.89221262257,3.0,45
7077.511984892739,2,5,2022,2448.9436463293528,1,0,0,Downtown,Fa,480774.03048667155,1.0,2
4158.652813841268,3,6,1980,1443.093730793121,1,1,3,Downtown,Fa,373168.90828071476,1.5,44
6338.721648072156,8,4,1991,2042.6111318308158,3,0,2,Rural,TA,461104.41166491644,3.0,33
3172.5710061900395,1,6,2017,1519.2775843921588,1,0,0,Suburbs,Fa,307359.54299220344,1.0,7
5777.5478773026,10,8,2010,1258.1706812812158,1,0,1,Rural,Gd,475020.4959955663,1.0,14
4192.18471707042,7,3,2010,1376.6377879427798,2,1,2,Rural,TA,352597.986062936,2.5,14
4528.940114820467,7,5,2019,1415.7901439855593,3,0,1,Suburbs,Gd,497066.1457919188,3.0,5
8472.186350420874,1,2,2017,1801.8228694803693,3,0,2,Rural,TA,344981.2652884552,3.0,7
8182.620241188538,9,2,1966,2187.305633788277,2,1,3,LuxuryEstate,Fa,933031.98224892,2.5,58
7218.276241814354,8,7,1968,1679.8404238431606,2,0,2,Downtown,TA,607437.2397731086,2.0,56
3815.374470654842,4,10,2000,2093.5388393708777,1,1,1,LuxuryEstate,Gd,817230.8839558002,1.5,24
5367.183100610397,10,10,2019,1017.6051311851572,1,0,2,LuxuryEstate,TA,901051.4135518979,1.0,5
8426.195399958367,5,10,2012,1292.6847455929847,1,1,3,LuxuryEstate,Gd,835920.4210323821,1.5,12
6283.4338272798095,2,6,1979,1137.8487328961667,2,1,1,Rural,Ex,306744.5108962604,2.5,45
10638.659079963389,9,4,1974,1657.2222954374263,3,0,0,Suburbs,Fa,500458.4280093414,3.0,50
6786.6356787887435,6,5,2020,1320.5208074102932,1,0,2,Rural,Gd,399237.58204686054,1.0,4
6384.098232980064,3,1,1975,1864.8864685170977,2,1,1,Downtown,Ex,599614.4305312446,2.5,49
5381.767071594997,7,7,2005,1034.4991441837792,3,0,2,Rural,Fa,263661.9910010431,3.0,19
6267.0818095645645,9,8,1971,1521.5154866606408,2,1,3,Rural,Ex,533711.6547289998,2.5,53
5695.060327238913,3,9,1968,1843.4289555061282,1,0,1,Rural,Gd,310854.40096229786,1.0,56
7416.217353377181,2,8,1980,500.0,2,0,0,Rural,Fa,172738.36032560532,2.0,44
7913.404633589168,7,5,1975,2560.8156536651018,2,0,0,LuxuryEstate,Ex,1252725.3080541065,2.0,49
4428.021078984101,7,3,1991,1358.4240575600622,2,0,2,Suburbs,Gd,467033.6598149489,2.0,33
3337.534092884444,4,10,1990,500.0,2,1,3,Downtown,Ex,430908.3541519773,2.5,34
2327.589253793407,9,9,1972,1579.046949288393,3,1,3,Downtown,Fa,539158.4281815822,3.5,52
7015.982653825087,8,6,1996,1516.7217339865754,1,0,2,Downtown,Fa,530791.3871607203,1.0,28
3793.266787652253,1,5,1962,1459.0528102137534,3,0,1,Rural,Fa,211246.6667435294,3.0,62
1694.2188140950338,1,3,2015,1995.5955564633332,2,0,1,Downtown,Gd,485270.5884052014,2.0,9
6777.157209061928,5,6,2015,1873.722485713528,2,0,2,LuxuryEstate,Ex,1134759.006140723,2.0,9
10985.999034865581,6,3,1965,1648.9380955119225,1,0,1,Suburbs,Ex,580917.0480641111,1.0,59
5987.858176920214,3,10,2022,1725.077816973324,1,1,1,Rural,Gd,375038.92106940644,1.5,2
7676.9815489032835,9,6,1977,1447.8207752809567,3,1,1,Rural,Fa,401479.45467901387,3.5,47
6163.65871709513,10,4,1984,2387.745424620024,3,0,2,LuxuryEstate,TA,1183058.9169518128,3.0,40
5802.2206936177145,6,2,1990,760.4019908211167,1,1,0,Downtown,Fa,360995.1720824753,1.5,34
7838.152965975537,4,8,1980,1569.8258371079482,3,1,3,Rural,TA,313504.387455035,3.5,44
5419.450911622697,7,4,1981,1532.51231559439,2,0,0,Rural,Fa,305364.0107264001,2.0,43
6534.784628143806,8,9,2003,1906.6402030322965,2,1,1,LuxuryEstate,Gd,1058639.1266013556,2.5,21
6643.395612392027,9,7,2021,1078.0730612875504,1,1,2,LuxuryEstate,TA,934887.9538728117,1.5,3
4663.819092713902,6,2,2008,628.1636988017319,3,1,3,Downtown,Gd,507552.9309017181,3.5,16
7984.084699073046,6,4,1990,1578.4115080490965,2,1,1,Suburbs,TA,434073.09397977655,2.5,34
